time,GLas_mean,GLux_mean,G_total_mean
2859,35.828,36.376,72.204
2860,35.88,36.384,72.264
2861,35.928,36.386,72.314
2862,35.882,36.386,72.268
2863,35.85,36.428,72.278
2864,35.87,36.392,72.262
2865,35.886,36.364,72.25
2866,35.902,36.312,72.214
2867,35.928,36.242,72.17
2868,35.946,36.208,72.154
2869,35.782,36.22,72.002
2870,35.898,36.23,72.128
2871,35.88,36.208,72.088
2872,35.878,36.164,72.042
2873,35.868,36.144,72.012
2874,35.85,36.146,71.996
2875,35.806,36.132,71.938
2876,35.78,36.14,71.92
2877,35.704,36.1,71.804
2878,35.666,36.136,71.802
2879,35.62,36.112,71.732
2880,35.556,36.132,71.688
2881,35.566,36.176,71.742
2882,35.532,36.084,71.616
2883,35.502,36.088,71.59
2884,35.494,36.076,71.57
2885,35.478,36.04,71.518
2886,35.466,36.046,71.512
2887,35.46,36.032,71.492
2888,35.444,36.098,71.542
2889,35.434,36.088,71.522
2890,35.43,36.088,71.518
2891,35.414,36.122,71.536
2892,35.478,36.1,71.578
2893,35.502,36.094,71.596
2894,35.52,36.024,71.544
2895,35.524,36.012,71.536
2896,35.542,36.026,71.568
2897,35.538,36.028,71.566
2898,35.536,36.046,71.582
2899,35.51,36.016,71.526
2900,35.562,35.988,71.55
2901,35.552,36.02,71.572
2902,35.548,36.026,71.574
2903,35.46,36.074,71.534
2904,35.442,36.052,71.494
2905,35.488,35.974,71.462
2906,35.502,36.002,71.504
2907,35.482,35.98,71.462
2908,35.506,35.97,71.476
2909,35.514,35.976,71.49
2910,35.472,35.942,71.414
2911,35.474,35.938,71.412
2912,35.496,36.058,71.554
2913,35.436,35.966,71.402
2914,35.392,35.94,71.332
2915,35.406,35.97,71.376
2916,35.412,35.876,71.288
2917,35.348,35.85,71.198
2918,35.376,35.796,71.172
2919,35.356,35.798,71.154
2920,35.344,35.77,71.114
2921,35.37,35.742,71.112
2922,35.422,35.762,71.184
2923,35.39,35.844,71.234
2924,35.37,35.79,71.16
2925,35.322,35.786,71.108
2926,35.338,35.758,71.096
2927,35.352,35.734,71.086
2928,35.344,35.712,71.056
2929,35.342,35.698,71.04
2930,35.36,35.794,71.154
2931,35.37,35.82,71.19
2932,35.376,35.776,71.152
2933,35.338,35.786,71.124
2934,35.364,35.77,71.134
2935,35.332,35.794,71.126
2936,35.334,35.786,71.12
2937,35.358,35.794,71.152
2938,35.388,35.72,71.108
2939,35.382,35.762,71.144
2940,35.35,35.778,71.128
2941,35.376,35.814,71.19
2942,35.366,35.814,71.18
2943,35.39,35.822,71.212
2944,35.476,35.784,71.26
2945,35.448,35.81,71.258
2946,35.466,35.902,71.368
2947,35.44,35.85,71.29
2948,35.448,35.82,71.268
2949,35.478,35.816,71.294
2950,35.504,35.884,71.388
2951,35.53,35.86,71.39
2952,35.494,35.828,71.322
2953,35.538,35.84,71.378
2954,35.492,35.824,71.316
2955,35.524,35.81,71.334
2956,35.58,35.792,71.372
2957,35.63,35.79,71.42
2958,35.668,35.762,71.43
2959,35.632,35.728,71.36
2960,35.66,35.746,71.406
2961,35.638,35.75,71.388
2962,35.662,35.774,71.436
2963,35.662,35.808,71.47
2964,35.692,35.818,71.51
2965,35.716,35.832,71.548
2966,35.732,35.816,71.548
2967,35.728,35.854,71.582
2968,35.73,35.854,71.584
2969,35.794,35.866,71.66
2970,35.798,35.886,71.684
2971,35.792,35.878,71.67
2972,35.79,35.864,71.654
2973,35.744,35.814,71.558
2974,35.738,35.766,71.504
2975,35.77,35.714,71.484
2976,35.766,35.702,71.468
2977,35.684,35.712,71.396
2978,35.618,35.768,71.386
2979,35.64,35.786,71.426
2980,35.648,35.772,71.42
2981,35.648,35.764,71.412
2982,35.662,35.812,71.474
2983,35.66,35.802,71.462
2984,35.714,35.77,71.484
2985,35.71,35.754,71.464
2986,35.71,35.772,71.482
2987,35.694,35.812,71.506
2988,35.616,35.756,71.372
2989,35.61,35.69,71.3
2990,35.602,35.698,71.3
2991,35.64,35.688,71.328
2992,35.654,35.676,71.33
2993,35.636,35.67,71.306
2994,35.674,35.684,71.358
2995,35.806,35.672,71.478
2996,35.774,35.696,71.47
2997,35.782,35.752,71.534
2998,35.72,35.768,71.488
2999,35.746,35.818,71.564
3000,35.736,35.83,71.566
3001,35.658,35.818,71.476
3002,35.68,35.756,71.436
3003,35.714,35.75,71.464
3004,35.718,35.764,71.482
3005,35.762,35.712,71.474
3006,35.762,35.754,71.516
3007,35.702,35.816,71.518
3008,35.704,35.786,71.49
3009,35.694,35.794,71.488
3010,35.654,35.76,71.414
3011,35.656,35.75,71.406
3012,35.702,35.66,71.362
3013,35.762,35.622,71.384
3014,35.77,35.596,71.366
3015,35.824,35.578,71.402
3016,35.816,35.584,71.4
3017,35.796,35.594,71.39
3018,35.772,35.64,71.412
3019,35.812,35.67,71.482
3020,35.808,35.704,71.512
3021,35.836,35.716,71.552
3022,35.848,35.71,71.558
3023,35.884,35.68,71.564
3024,35.916,35.65,71.566
3025,35.86,35.7,71.56
3026,35.864,35.678,71.542
3027,35.836,35.626,71.462
3028,35.844,35.68,71.524
3029,35.794,35.706,71.5
3030,35.864,35.738,71.602
3031,35.848,35.754,71.602
3032,35.792,35.68,71.472
3033,35.766,35.74,71.506
3034,35.754,35.726,71.48
3035,35.738,35.682,71.42
3036,35.742,35.69,71.432
3037,35.736,35.616,71.352
3038,35.734,35.654,71.388
3039,35.712,35.646,71.358
3040,35.67,35.638,71.308
3041,35.632,35.634,71.266
3042,35.662,35.568,71.23
3043,35.588,35.576,71.164
3044,35.574,35.6,71.174
3045,35.594,35.566,71.16
3046,35.55,35.592,71.142
3047,35.548,35.616,71.164
3048,35.574,35.638,71.212
3049,35.554,35.72,71.274
3050,35.552,35.794,71.346
3051,35.534,35.81,71.344
3052,35.552,35.824,71.376
3053,35.54,35.794,71.334
3054,35.558,35.798,71.356
3055,35.528,35.854,71.382
3056,35.514,35.886,71.4
3057,35.504,35.884,71.388
3058,35.488,35.82,71.308
3059,35.488,35.874,71.362
3060,35.474,35.924,71.398
3061,35.514,35.958,71.472
3062,35.498,36.0,71.498
3063,35.466,35.984,71.45
3064,35.468,36.018,71.486
3065,35.49,36.038,71.528
3066,35.518,35.97,71.488
3067,35.438,36.006,71.444
3068,35.504,35.968,71.472
3069,35.5,35.916,71.416
3070,35.452,35.902,71.354
3071,35.412,35.904,71.316
3072,35.374,35.866,71.24
3073,35.406,35.764,71.17
3074,35.364,35.75,71.114
3075,35.338,35.794,71.132
3076,35.34,35.806,71.146
3077,35.37,35.818,71.188
3078,35.358,35.822,71.18
3079,35.328,35.85,71.178
3080,35.328,35.872,71.2
3081,35.344,35.89,71.234
3082,35.33,35.89,71.22
3083,35.394,35.912,71.306
3084,35.424,35.916,71.34
3085,35.418,35.986,71.404
3086,35.396,35.954,71.35
3087,35.364,36.02,71.384
3088,35.338,36.022,71.36
3089,35.366,36.056,71.422
3090,35.354,36.052,71.406
3091,35.372,36.036,71.408
3092,35.366,36.016,71.382
3093,35.41,36.006,71.416
3094,35.408,36.008,71.416
3095,35.372,35.988,71.36
3096,35.41,35.92,71.33
3097,35.436,35.938,71.374
3098,35.452,35.912,71.364
3099,35.428,35.928,71.356
3100,35.418,35.95,71.368
3101,35.426,35.964,71.39
3102,35.44,35.984,71.424
3103,35.416,35.966,71.382
3104,35.406,35.998,71.404
3105,35.474,36.002,71.476
3106,35.476,35.994,71.47
3107,35.536,36.008,71.544
3108,35.504,35.938,71.442
3109,35.524,35.88,71.404
3110,35.494,35.888,71.382
3111,35.488,35.938,71.426
3112,35.494,35.95,71.444
3113,35.532,35.882,71.414
3114,35.558,35.912,71.47
3115,35.618,35.824,71.442
3116,35.59,35.886,71.476
3117,35.532,35.894,71.426
3118,35.586,35.916,71.502
3119,35.634,35.924,71.558
3120,35.602,35.952,71.554
3121,35.662,35.95,71.612
3122,35.65,35.936,71.586
3123,35.666,35.9,71.566
3124,35.728,35.892,71.62
3125,35.732,35.902,71.634
3126,35.692,35.954,71.646
3127,35.624,35.98,71.604
3128,35.644,36.026,71.67
3129,35.672,36.034,71.706
3130,35.724,36.016,71.74
3131,35.786,35.968,71.754
3132,35.746,35.934,71.68
3133,35.728,35.932,71.66
3134,35.732,35.956,71.688
3135,35.77,35.958,71.728
3136,35.722,36.01,71.732
3137,35.778,35.988,71.766
3138,35.728,35.918,71.646
3139,35.73,35.892,71.622
3140,35.708,35.894,71.602
3141,35.718,35.876,71.594
3142,35.804,35.846,71.65
3143,35.746,35.85,71.596
3144,35.764,35.86,71.624
3145,35.748,35.872,71.62
3146,35.766,35.868,71.634
3147,35.734,35.898,71.632
3148,35.762,35.822,71.584
3149,35.738,35.782,71.52
3150,35.722,35.768,71.49
3151,35.706,35.766,71.472
3152,35.762,35.764,71.526
3153,35.772,35.748,71.52
3154,35.812,35.676,71.488
3155,35.834,35.692,71.526
3156,35.864,35.684,71.548
3157,35.81,35.626,71.436
3158,35.786,35.594,71.38
3159,35.764,35.62,71.384
3160,35.736,35.662,71.398
3161,35.854,35.714,71.568
3162,35.832,35.68,71.512
3163,35.824,35.702,71.526
3164,35.802,35.746,71.548
3165,35.778,35.752,71.53
3166,35.82,35.738,71.558
3167,35.814,35.74,71.554
3168,35.868,35.788,71.656
3169,35.864,35.806,71.67
3170,35.892,35.912,71.804
3171,35.882,35.848,71.73
3172,35.886,35.912,71.798
3173,35.862,35.876,71.738
3174,35.87,35.892,71.762
3175,35.846,35.868,71.714
3176,35.814,35.854,71.668
3177,35.9,35.816,71.716
3178,35.866,35.806,71.672
3179,35.848,35.788,71.636
3180,35.872,35.714,71.586
3181,35.896,35.668,71.564
3182,35.884,35.752,71.636
3183,35.862,35.684,71.546
3184,35.806,35.646,71.452
3185,35.824,35.644,71.468
3186,35.824,35.622,71.446
3187,35.832,35.65,71.482
3188,35.832,35.716,71.548
3189,35.822,35.726,71.548
3190,35.814,35.786,71.6
3191,35.808,35.81,71.618
3192,35.814,35.79,71.604
3193,35.822,35.818,71.64
3194,35.78,35.844,71.624
3195,35.818,35.812,71.63
3196,35.806,35.816,71.622
3197,35.89,35.862,71.752
3198,36.026,35.764,71.79
3199,36.02,35.768,71.788
3200,36.054,35.724,71.778
3201,36.004,35.686,71.69
3202,35.988,35.646,71.634
3203,36.11,35.662,71.772
3204,36.096,35.694,71.79
3205,36.046,35.742,71.788
3206,36.018,35.718,71.736
3207,36.018,35.74,71.758
3208,35.97,35.712,71.682
3209,35.922,35.676,71.598
3210,35.95,35.728,71.678
3211,36.03,35.752,71.782
3212,36.03,35.7,71.73
3213,35.986,35.688,71.674
3214,35.958,35.698,71.656
3215,35.964,35.718,71.682
3216,35.942,35.712,71.654
3217,35.892,35.642,71.534
3218,35.868,35.736,71.604
3219,35.848,35.696,71.544
3220,35.894,35.748,71.642
3221,35.872,35.758,71.63
3222,35.774,35.752,71.526
3223,35.802,35.75,71.552
3224,35.748,35.786,71.534
3225,35.772,35.8,71.572
3226,35.834,35.786,71.62
3227,35.872,35.78,71.652
3228,35.866,35.79,71.656
3229,35.858,35.848,71.706
3230,35.87,35.868,71.738
3231,35.914,35.872,71.786
3232,35.91,35.888,71.798
3233,35.906,35.836,71.742
3234,35.898,35.868,71.766
3235,35.97,35.846,71.816
3236,35.998,35.814,71.812
3237,36.022,35.81,71.832
3238,35.98,35.73,71.71
3239,35.998,35.702,71.7
3240,36.028,35.732,71.76
3241,35.976,35.796,71.772
3242,36.012,35.756,71.768
3243,36.036,35.75,71.786
3244,36.014,35.754,71.768
3245,36.022,35.736,71.758
3246,36.008,35.8,71.808
3247,36.024,35.804,71.828
3248,36.084,35.874,71.958
3249,36.028,35.828,71.856
3250,36.004,35.838,71.842
3251,36.014,35.842,71.856
3252,36.014,35.81,71.824
3253,36.016,35.862,71.878
3254,36.03,35.93,71.96
3255,36.0,35.916,71.916
3256,36.0,35.96,71.96
3257,35.972,35.946,71.918
3258,35.978,35.924,71.902
3259,35.974,35.862,71.836
3260,35.97,35.858,71.828
3261,35.984,35.932,71.916
3262,35.972,35.946,71.918
3263,35.946,35.988,71.934
3264,35.932,36.084,72.016
3265,35.862,36.128,71.99
3266,35.902,36.148,72.05
3267,35.916,36.138,72.054
3268,35.942,36.158,72.1
3269,35.93,36.16,72.09
3270,35.946,36.168,72.114
3271,35.938,36.152,72.09
3272,35.918,36.194,72.112
3273,35.93,36.136,72.066
3274,35.952,36.186,72.138
3275,36.018,36.158,72.176
3276,36.036,36.216,72.252
3277,36.036,36.256,72.292
3278,36.044,36.26,72.304
3279,36.038,36.256,72.294
3280,36.022,36.282,72.304
3281,36.064,36.198,72.262
3282,36.038,36.212,72.25
3283,36.06,36.236,72.296
3284,36.04,36.2,72.24
3285,36.034,36.162,72.196
3286,36.006,36.19,72.196
3287,36.014,36.208,72.222
3288,36.022,36.13,72.152
3289,35.978,36.102,72.08
3290,36.016,36.074,72.09
3291,35.986,36.076,72.062
3292,36.024,36.1,72.124
3293,36.016,36.084,72.1
3294,35.994,36.132,72.126
3295,35.932,36.096,72.028
3296,35.98,36.136,72.116
3297,35.976,36.112,72.088
3298,36.002,36.124,72.126
3299,36.01,36.114,72.124
3300,36.044,36.106,72.15
3301,36.082,36.094,72.176
3302,36.09,36.03,72.12
3303,36.108,36.05,72.158
3304,36.066,35.984,72.05
3305,36.026,35.976,72.002
3306,36.05,35.968,72.018
3307,36.018,36.0,72.018
3308,36.072,35.994,72.066
3309,36.062,35.982,72.044
3310,36.108,35.984,72.092
3311,36.134,36.028,72.162
3312,36.086,36.028,72.114
3313,36.018,36.048,72.066
3314,36.022,36.044,72.066
3315,36.026,35.992,72.018
3316,35.998,35.98,71.978
3317,35.968,35.95,71.918
3318,35.95,35.966,71.916
3319,35.976,35.934,71.91
3320,35.976,35.932,71.908
3321,35.946,35.902,71.848
3322,35.97,35.924,71.894
3323,35.966,35.956,71.922
3324,35.986,36.014,72.0
3325,36.02,36.02,72.04
3326,36.042,36.054,72.096
3327,36.142,36.006,72.148
3328,36.13,36.05,72.18
3329,36.146,35.988,72.134
3330,36.08,36.044,72.124
3331,36.026,36.108,72.134
3332,35.974,36.058,72.032
3333,35.956,36.046,72.002
3334,35.956,36.102,72.058
3335,35.97,36.092,72.062
3336,35.962,36.11,72.072
3337,35.904,36.078,71.982
3338,35.996,36.088,72.084
3339,36.0,36.11,72.11
3340,35.926,36.122,72.048
3341,35.848,36.09,71.938
3342,35.852,36.084,71.936
3343,35.892,36.02,71.912
3344,35.886,36.022,71.908
3345,35.958,36.016,71.974
3346,35.956,35.994,71.95
3347,35.978,36.0,71.978
3348,36.032,36.012,72.044
3349,36.002,36.004,72.006
3350,35.95,36.034,71.984
3351,35.954,36.02,71.974
3352,35.95,36.018,71.968
3353,35.938,36.006,71.944
3354,35.95,35.978,71.928
3355,36.032,35.948,71.98
3356,36.028,35.97,71.998
3357,35.99,35.92,71.91
3358,36.024,35.884,71.908
3359,36.062,35.876,71.938
3360,36.078,35.9,71.978
3361,36.128,35.946,72.074
3362,36.134,35.882,72.016
3363,36.128,35.88,72.008
3364,36.146,35.834,71.98
3365,36.106,35.89,71.996
3366,36.024,35.86,71.884
3367,36.028,35.884,71.912
3368,36.08,35.84,71.92
3369,36.074,35.804,71.878
3370,36.112,35.832,71.944
3371,36.14,35.852,71.992
3372,36.174,35.782,71.956
3373,36.2,35.812,72.012
3374,36.274,35.746,72.02
3375,36.314,35.742,72.056
3376,36.224,35.776,72.0
3377,36.236,35.72,71.956
3378,36.244,35.694,71.938
3379,36.152,35.708,71.86
3380,36.158,35.724,71.882
3381,36.064,35.704,71.768
3382,36.004,35.698,71.702
3383,35.902,35.662,71.564
3384,35.932,35.644,71.576
3385,35.932,35.69,71.622
3386,35.99,35.742,71.732
3387,35.976,35.714,71.69
3388,36.008,35.676,71.684
3389,36.05,35.712,71.762
3390,36.046,35.736,71.782
3391,36.062,35.742,71.804
3392,36.054,35.736,71.79
3393,36.04,35.804,71.844
3394,36.012,35.722,71.734
3395,35.968,35.746,71.714
3396,35.968,35.732,71.7
3397,35.922,35.766,71.688
3398,35.906,35.786,71.692
3399,35.914,35.8,71.714
3400,35.954,35.852,71.806
3401,35.918,35.878,71.796
3402,35.914,35.862,71.776
3403,35.926,35.82,71.746
3404,35.886,35.87,71.756
3405,35.872,35.88,71.752
3406,35.902,35.904,71.806
3407,35.936,35.874,71.81
3408,35.93,35.912,71.842
3409,35.972,35.924,71.896
3410,35.944,35.906,71.85
3411,35.936,35.892,71.828
3412,35.968,35.884,71.852
3413,35.966,35.852,71.818
3414,35.994,35.808,71.802
3415,36.044,35.868,71.912
3416,36.012,35.888,71.9
3417,36.046,35.784,71.83
3418,36.078,35.858,71.936
3419,36.054,35.816,71.87
3420,36.078,35.864,71.942
3421,36.026,35.906,71.932
3422,36.036,35.854,71.89
3423,36.054,35.868,71.922
3424,36.014,35.902,71.916
3425,35.988,35.906,71.894
3426,36.056,35.946,72.002
3427,36.052,35.956,72.008
3428,36.056,35.962,72.018
3429,36.018,35.942,71.96
3430,36.012,35.944,71.956
3431,35.976,35.994,71.97
3432,35.952,36.036,71.988
3433,35.99,36.02,72.01
3434,35.89,35.978,71.868
3435,35.94,36.024,71.964
3436,35.94,36.108,72.048
3437,35.922,36.128,72.05
3438,35.938,36.17,72.108
3439,35.914,36.104,72.018
3440,35.94,36.048,71.988
3441,35.986,36.088,72.074
3442,35.92,36.054,71.974
3443,35.876,36.02,71.896
3444,35.898,36.03,71.928
3445,35.884,36.074,71.958
3446,35.846,36.028,71.874
3447,35.86,36.028,71.888
3448,35.89,36.108,71.998
3449,35.888,36.064,71.952
3450,35.93,36.084,72.014
3451,35.924,36.112,72.036
3452,36.032,36.162,72.194
3453,36.024,36.126,72.15
3454,36.056,36.134,72.19
3455,36.112,36.142,72.254
3456,36.196,36.134,72.33
3457,36.17,36.102,72.272
3458,36.174,36.028,72.202
3459,36.216,36.018,72.234
3460,36.214,35.986,72.2
3461,36.186,35.966,72.152
3462,36.21,35.988,72.198
3463,36.214,36.052,72.266
3464,36.216,36.006,72.222
3465,36.244,36.0,72.244
3466,36.262,35.994,72.256
3467,36.25,35.938,72.188
3468,36.25,35.944,72.194
3469,36.146,35.956,72.102
3470,36.132,35.912,72.044
3471,36.176,36.032,72.208
3472,36.142,36.004,72.146
3473,36.154,35.98,72.134
3474,36.142,35.994,72.136
3475,36.124,36.02,72.144
3476,36.126,36.024,72.15
3477,36.086,36.016,72.102
3478,36.12,35.952,72.072
3479,36.194,35.93,72.124
3480,36.174,35.942,72.116
3481,36.216,36.016,72.232
3482,36.204,36.034,72.238
3483,36.134,36.03,72.164
3484,36.186,36.088,72.274
3485,36.156,36.064,72.22
3486,36.236,35.982,72.218
3487,36.214,36.004,72.218
3488,36.192,36.012,72.204
3489,36.158,35.996,72.154
3490,36.156,35.942,72.098
3491,36.166,36.068,72.234
3492,36.168,36.076,72.244
3493,36.106,36.128,72.234
3494,36.142,36.142,72.284
3495,36.1,36.13,72.23
3496,36.12,36.132,72.252
3497,36.116,36.086,72.202
3498,36.14,36.044,72.184
3499,36.158,36.084,72.242
3500,36.092,36.056,72.148
3501,36.102,36.108,72.21
3502,36.108,36.1,72.208
3503,36.15,36.074,72.224
3504,36.126,36.14,72.266
3505,36.078,36.096,72.174
3506,36.036,36.06,72.096
3507,35.994,36.07,72.064
3508,36.03,36.124,72.154
3509,36.054,36.17,72.224
3510,36.068,36.134,72.202
3511,36.062,36.134,72.196
3512,36.028,36.124,72.152
3513,36.024,36.098,72.122
3514,35.952,36.088,72.04
3515,36.03,36.12,72.15
3516,36.062,36.154,72.216
3517,36.068,36.18,72.248
3518,36.074,36.164,72.238
3519,36.136,36.178,72.314
3520,36.088,36.148,72.236
3521,36.024,36.13,72.154
3522,36.022,36.172,72.194
3523,36.03,36.18,72.21
3524,36.118,36.182,72.3
3525,36.106,36.188,72.294
3526,36.138,36.232,72.37
3527,36.14,36.2,72.34
3528,36.118,36.186,72.304
3529,36.066,36.168,72.234
3530,36.032,36.132,72.164
3531,35.984,36.12,72.104
3532,35.978,36.148,72.126
3533,35.982,36.234,72.216
3534,35.948,36.242,72.19
3535,35.95,36.154,72.104
3536,35.964,36.174,72.138
3537,36.018,36.13,72.148
3538,36.024,36.132,72.156
3539,36.054,36.19,72.244
3540,36.058,36.236,72.294
3541,36.06,36.228,72.288
3542,36.094,36.208,72.302
3543,36.114,36.214,72.328
3544,36.108,36.174,72.282
3545,36.112,36.162,72.274
3546,36.092,36.146,72.238
3547,36.052,36.164,72.216
3548,35.988,36.118,72.106
3549,35.942,36.17,72.112
3550,35.972,36.174,72.146
3551,36.06,36.204,72.264
3552,36.032,36.22,72.252
3553,36.034,36.236,72.27
3554,36.036,36.22,72.256
3555,36.016,36.286,72.302
3556,36.062,36.28,72.342
3557,36.012,36.334,72.346
3558,36.078,36.374,72.452
3559,36.096,36.362,72.458
3560,36.104,36.328,72.432
3561,36.108,36.348,72.456
3562,36.1,36.324,72.424
3563,36.07,36.35,72.42
3564,36.034,36.288,72.322
3565,36.036,36.22,72.256
3566,36.016,36.24,72.256
3567,36.018,36.3,72.318
3568,36.072,36.298,72.37
3569,36.122,36.268,72.39
3570,36.114,36.216,72.33
3571,36.148,36.244,72.392
3572,36.178,36.202,72.38
3573,36.132,36.198,72.33
3574,36.11,36.196,72.306
3575,36.112,36.238,72.35
3576,36.122,36.248,72.37
3577,36.112,36.202,72.314
3578,36.084,36.166,72.25
3579,36.124,36.218,72.342
3580,36.112,36.172,72.284
3581,36.1,36.23,72.33
3582,36.108,36.186,72.294
3583,36.07,36.184,72.254
3584,36.026,36.158,72.184
3585,36.056,36.122,72.178
3586,36.084,36.2,72.284
3587,36.15,36.19,72.34
3588,36.15,36.148,72.298
3589,36.178,36.232,72.41
3590,36.214,36.192,72.406
3591,36.21,36.248,72.458
3592,36.22,36.284,72.504
3593,36.21,36.306,72.516
3594,36.158,36.262,72.42
3595,36.076,36.242,72.318
3596,36.062,36.208,72.27
3597,36.092,36.21,72.302
3598,36.1,36.228,72.328
3599,36.048,36.326,72.374
3600,36.024,36.338,72.362
3601,35.956,36.38,72.336
3602,35.964,36.334,72.298
3603,35.95,36.328,72.278
3604,35.906,36.354,72.26
3605,35.93,36.38,72.31
3606,35.908,36.436,72.344
3607,35.878,36.454,72.332
3608,35.824,36.478,72.302
3609,35.772,36.452,72.224
3610,35.754,36.442,72.196
3611,35.778,36.458,72.236
3612,35.832,36.428,72.26
3613,35.838,36.436,72.274
3614,35.816,36.394,72.21
3615,35.784,36.356,72.14
3616,35.81,36.318,72.128
3617,35.798,36.28,72.078
3618,35.824,36.292,72.116
3619,35.79,36.338,72.128
3620,35.776,36.34,72.116
3621,35.718,36.29,72.008
3622,35.65,36.272,71.922
3623,35.692,36.298,71.99
3624,35.702,36.3,72.002
3625,35.734,36.31,72.044
3626,35.71,36.37,72.08
3627,35.71,36.338,72.048
3628,35.736,36.334,72.07
3629,35.82,36.338,72.158
3630,35.852,36.34,72.192
3631,35.896,36.3,72.196
3632,35.946,36.268,72.214
3633,35.956,36.324,72.28
3634,35.96,36.306,72.266
3635,35.934,36.358,72.292
3636,35.966,36.37,72.336
3637,35.93,36.366,72.296
3638,35.936,36.354,72.29
3639,35.966,36.342,72.308
3640,35.952,36.374,72.326
3641,35.934,36.344,72.278
3642,35.904,36.362,72.266
3643,35.946,36.376,72.322
3644,35.91,36.34,72.25
3645,35.958,36.246,72.204
3646,35.952,36.202,72.154
3647,35.92,36.152,72.072
3648,35.932,36.168,72.1
3649,35.98,36.152,72.132
3650,36.012,36.138,72.15
3651,35.982,36.082,72.064
3652,35.97,36.112,72.082
3653,35.91,36.126,72.036
3654,35.912,36.21,72.122
3655,35.914,36.218,72.132
3656,35.93,36.216,72.146
3657,35.936,36.208,72.144
3658,35.916,36.174,72.09
3659,35.952,36.16,72.112
3660,35.988,36.24,72.228
3661,35.992,36.284,72.276
3662,36.032,36.236,72.268
3663,35.994,36.228,72.222
3664,36.046,36.26,72.306
3665,36.06,36.298,72.358
3666,36.048,36.31,72.358
3667,36.092,36.342,72.434
3668,36.09,36.322,72.412
3669,36.062,36.362,72.424
3670,36.032,36.372,72.404
3671,35.996,36.38,72.376
3672,36.04,36.274,72.314
3673,36.052,36.25,72.302
3674,36.074,36.27,72.344
3675,36.152,36.264,72.416
3676,36.146,36.282,72.428
3677,36.106,36.284,72.39
3678,36.11,36.262,72.372
3679,36.062,36.25,72.312
3680,36.042,36.264,72.306
3681,35.978,36.266,72.244
3682,36.012,36.308,72.32
3683,36.022,36.312,72.334
3684,36.034,36.266,72.3
3685,35.992,36.312,72.304
3686,36.042,36.328,72.37
3687,36.038,36.302,72.34
3688,35.99,36.288,72.278
3689,35.948,36.218,72.166
3690,36.008,36.266,72.274
3691,35.986,36.272,72.258
3692,35.976,36.248,72.224
3693,35.92,36.216,72.136
3694,35.938,36.182,72.12
3695,35.972,36.202,72.174
3696,35.966,36.24,72.206
3697,35.968,36.214,72.182
3698,35.98,36.224,72.204
3699,35.954,36.246,72.2
3700,35.962,36.256,72.218
3701,36.046,36.228,72.274
3702,36.042,36.262,72.304
3703,36.026,36.284,72.31
3704,36.058,36.27,72.328
3705,36.07,36.242,72.312
3706,36.034,36.244,72.278
3707,36.0,36.21,72.21
3708,36.028,36.194,72.222
3709,35.976,36.202,72.178
3710,36.03,36.21,72.24
3711,35.984,36.134,72.118
3712,36.0,36.102,72.102
3713,35.926,36.088,72.014
3714,35.992,36.03,72.022
3715,36.034,35.986,72.02
3716,36.052,35.974,72.026
3717,36.038,36.006,72.044
3718,36.014,35.982,71.996
3719,36.0,35.994,71.994
3720,36.054,35.974,72.028
3721,36.054,35.96,72.014
3722,36.008,35.934,71.942
3723,35.994,35.89,71.884
3724,35.958,35.854,71.812
3725,35.988,35.738,71.726
3726,35.924,35.71,71.634
3727,35.926,35.726,71.652
3728,35.98,35.77,71.75
3729,36.016,35.796,71.812
3730,36.014,35.802,71.816
3731,36.022,35.812,71.834
3732,36.054,35.814,71.868
3733,36.074,35.81,71.884
3734,36.026,35.826,71.852
3735,36.08,35.862,71.942
3736,36.102,35.888,71.99
3737,36.136,35.88,72.016
3738,36.112,35.892,72.004
3739,36.124,35.914,72.038
3740,36.166,35.916,72.082
3741,36.134,35.866,72.0
3742,36.114,35.872,71.986
3743,36.142,35.858,72.0
3744,36.198,35.82,72.018
3745,36.22,35.802,72.022
3746,36.198,35.784,71.982
3747,36.22,35.794,72.014
3748,36.242,35.874,72.116
3749,36.278,35.894,72.172
3750,36.294,35.858,72.152
3751,36.302,35.844,72.146
3752,36.348,35.818,72.166
3753,36.3,35.79,72.09
3754,36.294,35.752,72.046
3755,36.324,35.748,72.072
3756,36.288,35.788,72.076
3757,36.24,35.774,72.014
3758,36.258,35.79,72.048
3759,36.292,35.846,72.138
3760,36.218,35.814,72.032
3761,36.184,35.804,71.988
3762,36.176,35.808,71.984
3763,36.142,35.752,71.894
3764,36.15,35.718,71.868
3765,36.194,35.654,71.848
3766,36.166,35.604,71.77
3767,36.168,35.636,71.804
3768,36.21,35.626,71.836
3769,36.206,35.694,71.9
3770,36.186,35.778,71.964
3771,36.262,35.738,72.0
3772,36.24,35.672,71.912
3773,36.268,35.656,71.924
3774,36.242,35.618,71.86
3775,36.22,35.654,71.874
3776,36.238,35.688,71.926
3777,36.172,35.688,71.86
3778,36.146,35.676,71.822
3779,36.184,35.676,71.86
3780,36.148,35.678,71.826
3781,36.12,35.696,71.816
3782,36.128,35.676,71.804
3783,36.194,35.694,71.888
3784,36.15,35.71,71.86
3785,36.224,35.736,71.96
3786,36.208,35.746,71.954
3787,36.178,35.732,71.91
3788,36.194,35.786,71.98
3789,36.144,35.772,71.916
