time,GA_mean,GB_mean
1062,0.0,17.098
1063,0.0,17.12
1064,0.0,17.11
1065,0.0,17.126
1066,0.0,17.146
1067,0.0,17.112
1068,0.0,17.104
1069,0.0,17.142
1070,0.0,17.146
1071,0.0,17.164
1072,0.0,17.152
1073,0.0,17.16
1074,0.0,17.15
1075,0.0,17.16
1076,0.0,17.156
1077,0.0,17.122
1078,0.0,17.09
1079,0.0,17.046
1080,0.0,17.064
1081,0.0,17.104
1082,0.0,17.112
1083,0.0,17.082
1084,0.0,17.048
1085,0.0,17.05
1086,0.0,17.07
1087,0.0,17.072
1088,0.0,17.074
1089,0.0,17.062
1090,0.0,17.032
1091,0.0,16.996
1092,0.0,17.012
1093,0.0,17.026
1094,0.0,16.996
1095,0.0,17.01
1096,0.0,17.042
1097,0.0,17.032
1098,0.0,17.026
1099,0.0,17.04
1100,0.0,17.026
1101,0.0,17.026
1102,0.0,17.032
1103,0.0,16.99
1104,0.0,17.016
1105,0.0,16.992
1106,0.0,16.994
1107,0.0,16.968
1108,0.0,17.004
1109,0.0,17.054
1110,0.0,17.044
1111,0.0,16.996
1112,0.0,16.996
1113,0.0,16.99
1114,0.0,16.97
1115,0.0,16.98
1116,0.0,17.01
1117,0.0,17.068
1118,0.0,17.088
1119,0.0,17.084
1120,0.0,17.102
1121,0.0,17.09
1122,0.0,17.092
1123,0.0,17.096
1124,0.0,17.104
1125,0.0,17.08
1126,0.0,17.108
1127,0.0,17.072
1128,0.0,17.032
1129,0.0,17.06
1130,0.0,17.062
1131,0.0,17.072
1132,0.0,17.044
1133,0.0,17.104
1134,0.0,17.1
1135,0.0,17.09
1136,0.0,17.128
1137,0.0,17.104
1138,0.0,17.094
1139,0.0,17.084
1140,0.0,17.082
1141,0.0,17.084
1142,0.0,17.116
1143,0.0,17.112
1144,0.0,17.082
1145,0.0,17.088
1146,0.0,17.126
1147,0.0,17.144
1148,0.0,17.142
1149,0.0,17.174
1150,0.0,17.158
1151,0.0,17.122
1152,0.0,17.104
1153,0.0,17.1
1154,0.0,17.11
1155,0.0,17.094
1156,0.0,17.078
1157,0.0,17.076
1158,0.0,17.054
1159,0.0,17.068
1160,0.0,17.05
1161,0.0,17.016
1162,0.0,17.008
1163,0.0,17.028
1164,0.0,17.056
1165,0.0,17.038
1166,0.0,17.05
1167,0.0,17.036
1168,0.0,17.022
1169,0.0,17.018
1170,0.0,17.008
1171,0.0,16.914
1172,0.0,16.914
1173,0.0,16.952
1174,0.0,16.98
1175,0.0,16.986
1176,0.0,17.028
1177,0.0,17.028
1178,0.0,17.012
1179,0.0,17.016
1180,0.0,17.104
1181,0.0,17.09
1182,0.0,17.11
1183,0.0,17.128
1184,0.0,17.158
1185,0.0,17.186
1186,0.0,17.218
1187,0.0,17.214
1188,0.0,17.234
1189,0.0,17.228
1190,0.0,17.224
1191,0.0,17.222
1192,0.0,17.21
1193,0.0,17.226
1194,0.0,17.264
1195,0.0,17.254
1196,0.0,17.242
1197,0.0,17.238
1198,0.0,17.248
1199,0.0,17.258
1200,0.0,17.262
1201,0.0,17.222
1202,0.0,17.184
1203,0.0,17.104
1204,0.0,17.158
1205,0.0,17.186
1206,0.0,17.162
1207,0.0,17.17
1208,0.0,17.182
1209,0.0,17.186
1210,0.0,17.174
1211,0.0,17.184
1212,0.0,17.192
1213,0.0,17.202
1214,0.0,17.234
1215,0.0,17.226
1216,0.0,17.236
1217,0.0,17.252
1218,0.0,17.268
1219,0.0,17.296
1220,0.0,17.296
1221,0.0,17.284
1222,0.0,17.296
1223,0.0,17.366
1224,0.0,17.386
1225,0.0,17.416
1226,0.0,17.418
1227,0.0,17.448
1228,0.0,17.438
1229,0.0,17.414
1230,0.0,17.388
1231,0.0,17.408
1232,0.0,17.428
1233,0.0,17.432
1234,0.0,17.44
1235,0.0,17.406
1236,0.0,17.372
1237,0.0,17.336
1238,0.0,17.33
1239,0.0,17.316
1240,0.0,17.316
1241,0.0,17.27
1242,0.0,17.26
1243,0.0,17.296
1244,0.0,17.274
1245,0.0,17.304
1246,0.0,17.304
1247,0.0,17.32
1248,0.0,17.348
